îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201905,AF-Q,25,1425,467.4,550
201905,ZV-O,21,798,777.94,273
201905,UH-L,25,800,589.95,325
201905,MK-Z,5,335,330.66,150
201905,CW-H,44,484,234.74,176
201905,LT-W,39,624,287,273
201905,YB-K,19,513,502.46,190
201905,UI-A,10,710,711,270
201905,SQ-K,42,168,172.66,84
201905,ZV-X,5,395,389.06,150
201905,FQ-D,14,462,440.8,196
201905,ZP-A,28,504,500,224
201905,JX-T,22,484,492,176
201905,UP-T,49,882,716,294
201905,ID-Q,33,594,601,264
201905,PM-I,11,451,442.53,176
201905,BT-G,41,861,856,369
201905,MV-M,12,732,717.36,312
201905,VD-D,30,2100,118.58,960
201905,JY-M,32,864,842.8,320
201905,WI-X,25,850,814.08,325
201905,AQ-V,30,510,497.84,210
201905,EU-W,11,891,856.32,308
201905,OS-F,34,170,173.25,68
201905,LN-Y,46,782,774.2,322
201905,MA-C,36,144,144.53,72
201905,NF-S,14,266,263,112
201905,IK-U,36,648,662,252
201905,QI-J,13,377,359.87,156
201905,ZO-C,13,858,854,338
201905,ME-M,36,612,607,216
201905,ZX-X,13,871,859.46,338
201905,HG-J,11,143,133,44
201905,BB-Z,34,238,224.07,68
201905,YI-L,35,840,821.7,315
201905,GC-P,16,656,628.9,240
201905,HK-K,40,600,566.48,240
201905,BD-S,7,665,652.68,259
201905,WU-L,16,96,93.12,32
201905,GY-C,29,145,128.38,58
201905,XM-O,36,180,166.84,72
201905,FU-X,19,228,223.25,95
201905,YA-W,39,897,860.16,312
201905,IL-U,48,96,106.4,48
201905,CF-Z,25,275,276.45,100
201905,YX-K,34,646,632.64,272
201905,VB-K,8,112,113.85,48
201905,MV-B,8,752,742.5,272
201905,LM-V,36,864,844.8,288
201905,VI-Z,11,319,310.4,143
201905,JF-G,34,748,696.35,306
201905,SN-I,50,1450,318.16,500
201905,HF-H,42,336,347,126
201905,SI-S,13,507,478.8,208
201905,KM-B,38,418,420.75,152
201905,LK-R,42,210,203.3,84
201905,SH-D,14,574,549.12,210
201905,DT-B,24,816,790.86,336
201905,QN-J,25,425,401.85,150
201905,KQ-I,28,336,337,112
201905,QW-N,21,252,250.26,105
201905,WS-M,46,506,488.88,184
201905,JQ-R,39,351,365.31,117
201905,XW-D,5,230,220.4,95
201905,RQ-H,26,598,456,234
201905,UL-L,19,342,323.01,114
201905,TK-S,33,891,888,363
201905,CM-X,17,459,464,187
201905,JL-Y,21,882,836.95,378
201905,RF-H,48,912,846.45,336
201905,AR-M,25,875,856.51,350
201905,IR-H,37,333,336.14,148
201905,YY-R,23,759,739.2,299
201905,NJ-R,21,189,177.65,63
201905,UH-G,40,560,550.76,240
201905,ZT-S,15,420,410.31,165
201905,TA-D,26,884,854.57,312
201905,KL-H,5,390,376.32,150
201905,CY-A,41,328,324.48,164
201905,WG-O,28,588,559.55,224
201905,WZ-V,43,473,464.64,172
201905,AU-Q,27,216,208.05,81
201905,GV-V,46,460,432.63,138
201905,DX-Y,24,360,337.92,120
201905,IR-K,38,304,211,152
201905,QJ-X,34,442,420.98,170
201905,DA-C,35,665,641.17,280
201905,KG-B,32,544,541.53,192
201905,VJ-U,12,720,217.56,252
201905,NA-Q,21,798,783.76,336
201905,RR-F,12,660,639.23,288
201905,SJ-X,15,105,100.98,30
201905,JO-P,48,672,628.56,240
201905,DR-X,5,670,651.84,240
201905,PI-W,34,578,570.24,204
201905,BX-I,38,684,688.05,266
201905,RB-P,38,494,463.68,190
201905,EU-D,38,266,238.08,114
201905,ZP-E,30,810,782.04,300
201905,QN-R,25,1244,1020.08,498
201905,KB-C,10,723,686.85,181
201905,XK-A,32,2060,1895.2,515
201905,DD-J,44,1501,1260.84,420
201905,VS-X,11,574,505.12,230
201905,OT-M,12,847,804.65,229
201905,WA-W,30,1452,1408.44,363
201905,OP-Z,35,892,856.32,330
201905,YO-F,17,826,693.84,306
201905,SO-B,28,1622,1378.7,616
201905,CU-S,29,1283,1052.06,398
201905,CS-Q,25,2041,1857.31,755
201905,HY-Q,39,167,138.61,45
201905,CH-P,26,183,159.21,66
201905,OW-J,48,255,219.3,71
201905,ZS-L,27,1676,1608.96,553
201905,XC-H,6,1809,1646.19,561
201905,BG-Y,32,507,461.37,198
201905,US-O,49,1991,1931.27,518
201905,MO-C,44,1409,1183.56,366
201905,QS-B,8,776,644.08,279
201905,OP-F,19,759,629.97,190
201905,CA-Z,49,2338,1940.54,748
201905,GQ-E,31,940,770.8,301
201905,ON-B,6,805,660.1,306
201905,WP-Q,8,2008,1726.88,502
201905,AZ-E,27,1661,1378.63,465
201905,WO-A,21,167,146.96,67
201905,DI-I,11,262,214.84,97
201905,PM-A,30,1816,1507.28,672
201905,MJ-E,24,1857,1578.45,576
201905,OI-W,49,1902,1825.92,476
201905,KZ-I,49,2278,1959.08,592
201905,KY-O,40,139,122.32,38
201905,EN-M,28,1941,1630.44,679
201905,WM-K,39,1586,1348.1,412
201905,CS-T,26,1893,1646.91,663
201905,PU-S,39,1257,1093.59,402
201905,GS-D,42,1638,1375.92,524
201905,UE-M,38,1746,1571.4,629
201905,ZR-H,48,2247,1865.01,652
201905,UE-A,21,1578,1499.1,426
201905,CB-W,14,1407,1350.72,408
201905,VJ-F,17,1477,1270.22,443
201905,XX-H,31,983,924.02,256
201905,DA-F,43,2417,1981.94,798
201905,WC-G,41,1371,1179.06,466
201905,WP-Z,26,657,597.87,230
201905,GL-S,49,297,249.48,110
201905,SJ-B,14,227,188.41,61
201905,GK-K,21,1243,1193.28,472
201905,VO-U,48,424,377.36,144
201905,PH-O,37,330,270.6,129
201905,TC-F,15,1572,1289.04,550
201905,DU-A,12,2015,1833.65,786
201905,YL-N,9,2095,1864.55,691
201905,AR-G,24,1002,871.74,381
201905,MB-G,18,2372,2277.12,806
201905,UM-Q,36,416,386.88,129
201905,QL-I,30,1938,1705.44,717
201905,XH-T,9,2335,2171.55,934
201905,FV-A,9,1589,1461.88,508
201905,BL-S,35,1012,829.84,395
201905,LG-I,22,1184,1148.48,379
201905,FB-Y,25,733,601.06,293
201905,UV-Y,27,2385,2241.9,906
201905,DH-F,23,236,198.24,85
201905,OK-F,20,2354,2142.14,753
201905,LZ-Q,49,1017,945.81,336
201905,FZ-H,19,1111,999.9,356
201905,KK-E,25,1311,1179.9,406
201905,FU-F,12,1013,840.79,334
201905,MW-X,20,1129,1049.97,339
201905,TH-L,42,224,201.6,90
201905,NI-Y,13,359,323.1,118
201905,BY-B,46,1835,1779.95,679
201905,KZ-F,16,546,458.64,169
201905,VH-C,50,1995,1635.9,499
201905,YV-O,16,1184,1018.24,414
201905,BY-F,25,1415,1188.6,495
201905,PR-M,10,1391,1140.62,529
201905,VH-A,16,124,101.68,50
201905,FV-E,30,1186,1043.68,332
201905,CN-Y,16,1348,1253.64,485
201905,DX-V,49,824,733.36,222
201905,VR-M,11,2228,1893.8,758
201905,XK-R,34,1760,1654.4,598
201905,TP-I,23,1463,1258.18,497
201905,PZ-P,41,1243,1168.42,398
201905,IM-V,49,239,195.98,91
201905,FK-W,10,264,224.4,106
201905,VA-N,37,1353,1136.52,379
201905,AX-D,21,1939,1803.27,582
201905,VO-L,5,389,365.66,140
201905,YK-G,20,859,773.1,283
201905,YG-C,24,2367,2248.65,805
201905,GK-R,6,271,260.16,73
201905,LA-K,11,621,565.11,193
201905,UG-R,16,837,770.04,226
201905,LT-C,18,1413,1257.57,410
201905,NZ-O,28,1886,1603.1,622
201905,DP-K,29,1824,1678.08,584
201905,BU-G,20,1218,1108.38,341
201905,DN-R,46,1258,1044.14,340
201905,YC-K,31,2369,1966.27,853
201905,UD-H,5,1174,1138.78,364
201905,DO-Y,47,1459,1400.64,584
201905,WE-J,45,1785,1535.1,678
201905,BN-O,43,1580,1501,616
201905,JD-M,45,1590,1542.3,493
201905,BU-I,21,914,776.9,292
201905,BV-R,41,1508,1342.12,422
201905,XJ-E,11,254,241.3,76
201905,LU-D,15,617,573.81,179
201905,SM-K,24,842,715.7,236
201905,XF-W,11,553,458.99,160
201905,MP-U,32,114,100.32,36
201905,YH-D,40,2258,1874.14,858
201905,EN-D,45,2250,2047.5,720
201905,HZ-X,35,2349,2161.08,869
201905,PB-W,47,2067,2004.99,661
201905,NJ-D,13,549,521.55,176
201905,IE-A,39,641,564.08,192
201905,EQ-Y,19,2440,2269.2,634
201905,AE-E,22,966,917.7,280
201905,UB-B,31,655,628.8,164
201905,HF-D,34,872,819.68,314
201905,IZ-W,43,1811,1702.34,489
201905,XB-Q,19,1229,1020.07,393
201905,WM-J,6,1882,1731.44,696
201905,TU-X,49,2229,1916.94,646
201905,QC-U,50,206,173.04,60
201905,FG-K,14,1512,1391.04,559
201905,SS-G,15,1160,997.6,313
201905,ZZ-O,23,2136,1751.52,684
201905,PG-I,50,1962,1648.08,765
201905,BK-P,24,1973,1677.05,671
201905,VZ-B,24,1041,947.31,416
201905,AW-X,35,2241,1927.26,852
201905,XD-V,10,1298,1246.08,467
201905,AU-W,44,1358,1127.14,340
201905,ED-H,11,2065,1920.45,661
201905,WN-H,10,1417,1176.11,553
201905,PE-R,25,1178,1083.76,342
201905,JW-W,25,622,584.68,180
201905,NV-T,10,1103,1047.85,419
201905,RM-D,27,1661,1544.73,631
201905,CV-L,6,489,464.55,127
201905,ES-R,37,1888,1680.32,699
201905,ZX-I,47,830,747,291
201905,BZ-M,46,1126,1047.18,315
201905,KH-O,50,313,281.7,119
201905,AO-Y,49,601,558.93,162
201905,LX-W,17,2181,1919.28,589
201905,MP-K,21,1177,965.14,294
201905,PY-N,45,638,612.48,242
201905,EN-P,16,2029,1886.97,609
201905,ES-K,31,184,152.72,52
201905,HG-V,33,2211,1813.02,796
201905,VJ-J,5,2040,1917.6,734
201905,ZK-P,16,844,700.52,287
201905,TK-N,46,1374,1250.34,398
201905,NS-A,32,1916,1839.36,671
201905,ML-T,21,2342,2248.32,867
201905,FU-D,16,2057,1871.87,638
201905,ZS-J,8,217,186.62,72
201905,FU-V,37,144,139.68,37
201905,OC-W,27,1630,1532.2,473
201905,AY-X,9,342,294.12,86
201905,PU-G,19,826,677.32,223
201905,DS-S,49,2158,2006.94,777
201905,BU-Y,9,962,923.52,260
201905,XM-A,33,2370,2038.2,687
201905,ZQ-K,15,582,558.72,192
201905,AY-J,8,1461,1358.73,438
201905,EL-L,11,2417,2247.81,943
201905,ET-L,17,496,421.6,154
201905,QP-E,10,815,668.3,245
201905,UT-Y,37,1087,891.34,370
201905,OU-E,33,2256,1872.48,812
201905,FS-B,49,299,284.05,93
201905,FR-H,39,2176,1871.36,849
201905,SL-G,12,660,640.2,218
201905,UG-T,35,2078,1890.98,810
201905,ZK-O,33,955,926.35,287
201905,AK-O,34,2020,1898.8,788
201905,CP-Q,20,2292,2085.72,596
201905,MJ-A,32,2458,2113.88,983
201905,NM-H,40,1461,1373.34,424
201905,TB-Y,45,1964,1865.8,530
201905,RQ-R,24,2355,2213.7,801
201905,DR-G,17,103,93.73,30
201905,HT-F,12,387,367.65,147
201905,SS-S,28,660,620.4,244
201905,VE-N,36,669,635.55,187
201905,VH-A,22,1767,1660.98,477
201905,XS-G,26,441,370.44,168
201905,DL-P,29,2090,1713.8,773
201905,AN-I,28,1027,975.65,267
201905,BV-N,42,424,390.08,114
