îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201906,CN-P,11,1595,131.1,616
201906,FC-G,7,308,87.36,112
201906,EP-C,29,841,787.55,290
201906,XI-D,11,660,655.38,231
201906,AY-U,34,986,457.9,408
201906,NK-Q,34,1462,261.25,578
201906,IU-C,38,608,581.03,266
201906,VY-V,45,585,555.75,225
201906,MK-C,50,800,794.43,350
201906,VR-R,36,180,154.85,72
201906,DC-S,37,555,519.65,222
201906,WC-J,7,210,200.79,84
201906,QA-M,10,700,686.98,260
201906,YZ-Y,32,416,384.96,128
201906,RL-B,23,690,649.8,276
201906,UH-A,27,486,466.45,189
201906,HR-F,31,217,200.45,93
201906,YN-Z,12,624,600,264
201906,FU-S,11,693,670.08,275
201906,ZI-M,44,572,559.69,264
201906,DA-N,11,616,616,275
201906,JY-U,32,384,391.05,160
201906,MC-P,5,560,548.8,240
201906,ZG-W,48,240,227.05,96
201906,IR-G,50,800,757.44,300
201906,XW-R,32,256,257,96
201906,HF-O,28,532,538,224
201906,QI-G,18,450,432.96,180
201906,NR-S,21,609,588.98,231
201906,WD-V,44,836,833,308
201906,WN-G,50,700,364.32,250
201906,JC-R,23,736,719.74,299
201906,KB-M,21,252,236.16,84
201906,GJ-N,48,624,600.4,240
201906,AD-O,27,162,175,81
201906,WF-X,35,595,561.6,210
201906,HK-T,31,93,102.9,31
201906,ZY-Y,31,341,335.16,155
201906,QU-E,22,1848,98.94,792
201906,VH-Y,23,621,607.86,230
201906,FT-D,21,567,561.33,210
201906,GP-L,36,612,585.2,216
201906,EG-A,14,210,196.8,70
201906,HO-C,21,252,248.49,84
201906,EW-P,9,432,433,180
201906,QN-Q,31,341,319.48,155
201906,AU-C,33,330,339.57,132
201906,MP-G,5,710,694.82,285
201906,IP-B,6,780,781,330
201906,ID-N,16,304,284.05,128
201906,OO-H,50,600,586.04,250
201906,KV-F,15,810,797.94,315
201906,KM-K,35,770,753.6,315
201906,QT-D,18,846,832.59,306
201906,WO-K,21,882,873.18,357
201906,VE-R,18,504,500,198
201906,VW-U,29,290,274.55,116
201906,CA-X,37,3219,611.52,1406
201906,TZ-L,31,217,218.54,93
201906,LR-Z,29,174,176.54,58
201906,IJ-B,5,860,825.6,340
201906,ML-O,10,340,329.8,150
201906,CR-M,12,324,317.19,120
201906,CW-X,26,702,684.04,234
201906,RN-F,50,150,169.29,50
201906,NS-R,26,390,376.32,156
201906,DK-I,7,294,281.28,126
201906,ZJ-T,29,812,796.37,290
201906,EG-L,12,144,141.57,60
201906,TV-K,19,152,158,57
201906,JA-E,26,468,469.26,208
201906,II-V,20,180,176,80
201906,UB-H,8,760,750.42,320
201906,QG-W,47,705,685.9,282
201906,XT-A,42,210,194.04,84
201906,MZ-Q,27,324,325.36,135
201906,VN-U,8,608,582.72,248
201906,AG-D,23,874,840.02,322
201906,NP-D,23,874,869.22,322
201906,OU-J,47,799,793.8,329
201906,AH-O,18,342,334.08,144
201906,KJ-P,49,539,502.08,196
201906,ZG-L,34,612,578.12,204
201906,UJ-R,29,870,853.38,377
201906,EI-J,43,301,310.4,129
201906,SR-R,38,532,405.65,228
201906,AM-U,35,245,246.72,105
201906,WT-N,12,528,507.84,180
201906,FF-J,30,270,264.96,90
201906,KT-E,26,182,180,52
201906,QB-E,49,441,437.58,196
201906,XU-Q,42,252,239.58,84
201906,AQ-M,11,814,806.85,319
201906,QN-M,49,588,581.03,245
201906,TT-P,13,481,456.96,156
201906,SQ-H,8,280,280,120
201906,UL-Z,46,782,772.2,276
201906,BX-L,48,768,784.08,336
201906,BF-M,36,324,280.25,144
201906,IF-F,21,1258,1182.52,478
201906,TL-Y,31,225,195.75,77
201906,PQ-H,49,2257,2008.73,790
201906,QG-K,38,567,527.31,204
201906,BH-B,44,1369,1232.1,534
201906,CE-R,50,206,193.64,72
201906,CO-Q,48,2172,2019.96,825
201906,UL-C,38,2433,2141.04,949
201906,DU-J,30,696,675.12,174
201906,TB-D,45,634,526.22,165
201906,CB-F,15,583,501.38,157
201906,FF-J,16,704,605.44,183
201906,HM-T,16,1729,1556.1,519
201906,IO-M,10,1456,1324.96,393
201906,AF-P,8,2394,2298.24,910
201906,UO-C,10,772,656.2,301
201906,OW-P,21,151,137.41,57
201906,MI-H,30,1009,867.74,404
201906,ZN-Q,21,752,616.64,203
201906,AN-S,29,1603,1506.82,465
201906,XP-G,27,941,809.26,292
201906,IU-T,19,1657,1607.29,447
201906,LS-K,21,395,347.6,107
201906,XU-U,5,1218,1169.28,475
201906,VK-R,33,2459,2139.33,811
201906,EM-D,37,753,722.88,218
201906,GL-D,5,2329,1979.65,908
201906,GL-W,19,717,638.13,251
201906,AG-L,41,1236,1038.24,396
201906,YV-M,12,2304,2096.64,645
201906,AP-D,50,715,622.05,222
201906,YU-K,5,830,722.1,266
201906,RK-V,50,1679,1477.52,453
201906,NW-D,24,1201,1044.87,456
201906,YF-O,21,1658,1575.1,547
201906,AP-X,26,871,844.87,314
201906,WS-H,40,196,162.68,65
201906,XG-A,32,184,161.92,74
201906,MZ-Q,7,2003,1842.76,661
201906,XR-T,15,1148,1044.68,402
201906,QH-R,16,1670,1519.7,451
201906,HN-X,46,211,187.79,59
201906,AT-I,28,1748,1695.56,612
201906,CZ-H,15,398,386.06,139
201906,CS-H,15,1438,1265.44,518
201906,CO-S,29,1612,1402.44,419
201906,WG-P,36,652,547.68,261
201906,LQ-L,50,2488,2288.96,622
201906,CT-Q,19,985,837.25,256
201906,JO-R,33,2106,1853.28,527
201906,ZS-F,19,853,767.7,324
201906,JZ-J,10,1453,1365.82,363
201906,NW-O,19,908,826.28,345
201906,VT-K,34,1218,1108.38,390
201906,QZ-B,5,1689,1486.32,422
201906,LJ-P,39,1627,1448.03,553
201906,QO-W,25,2080,1726.4,790
201906,TE-Q,35,1136,954.24,284
201906,GO-C,6,313,281.7,103
201906,DD-S,16,665,625.1,259
201906,UP-I,36,1370,1287.8,534
201906,WW-G,12,1913,1855.61,478
201906,EN-K,30,960,844.8,346
201906,KN-J,34,1499,1439.04,450
201906,RF-R,30,2087,1857.43,522
201906,YP-S,12,2495,2370.25,973
201906,DU-S,42,2376,2138.4,784
201906,LW-M,21,2466,2170.08,740
201906,AQ-W,29,2396,2324.12,599
201906,CV-O,35,1111,1022.12,356
201906,FJ-B,50,616,548.24,172
201906,ZE-U,37,303,266.64,79
201906,TK-F,40,1586,1506.7,460
201906,CF-N,46,107,96.3,31
201906,ZH-Z,22,2112,1816.32,845
201906,EO-C,19,353,317.7,95
201906,KT-F,34,1075,946,430
201906,BQ-S,21,414,347.76,108
201906,FW-O,10,1666,1616.02,666
201906,IG-O,44,1805,1552.3,722
201906,BS-Z,41,1207,1086.3,459
201906,IO-E,18,2079,1850.31,541
201906,HE-A,41,123,100.86,43
201906,IX-E,46,190,163.4,68
201906,JC-P,28,738,649.44,258
201906,BI-B,39,2461,2018.02,812
201906,CJ-O,40,385,373.45,154
201906,VG-A,29,2344,2273.68,656
201906,IJ-B,6,407,358.16,155
201906,KT-I,8,150,124.5,45
201906,VN-C,22,1967,1730.96,747
201906,WD-K,32,1474,1208.68,457
201906,ZD-J,29,2272,2135.68,750
201906,GH-D,27,1260,1096.2,391
201906,BU-K,50,2096,1970.24,545
201906,XR-I,46,1350,1201.5,527
201906,JR-R,32,2362,2267.52,921
201906,GT-O,38,842,724.12,312
201906,SZ-S,45,2106,1790.1,569
201906,FY-V,18,694,576.02,278
201906,FI-Y,15,1295,1126.65,363
201906,ON-X,34,443,407.56,164
201906,CN-S,38,1325,1245.5,437
201906,IH-W,6,187,168.3,64
201906,IE-L,14,2153,1830.05,797
201906,AO-G,31,2127,1935.57,787
201906,CT-L,45,750,645,203
201906,QD-J,44,437,410.78,109
201906,KG-J,46,643,552.98,238
201906,DM-P,30,1443,1284.27,563
201906,TQ-Y,46,442,371.28,137
201906,WN-A,20,2208,1854.72,574
201906,SG-B,12,2071,1946.74,746
201906,JI-S,6,2126,1807.1,744
201906,SJ-W,29,809,768.55,324
201906,SQ-B,35,1261,1046.63,404
201906,CK-R,39,527,447.95,169
201906,KY-B,28,196,186.2,67
201906,KW-H,43,2355,2190.15,636
201906,IL-A,13,1452,1190.64,436
201906,RW-V,39,1383,1147.89,346
201906,GE-L,30,1615,1518.1,565
201906,UH-C,25,2032,1727.2,772
201906,GE-O,24,1930,1872.1,521
201906,RG-K,5,2387,2052.82,621
201906,OV-M,22,353,321.23,120
201906,LA-R,32,111,101.01,43
201906,BP-O,8,1554,1414.14,591
201906,GK-H,20,1699,1529.1,561
201906,JB-M,40,1270,1168.4,419
201906,PT-P,42,2309,2239.73,808
201906,JU-D,9,779,662.15,304
201906,WX-H,13,424,364.64,165
201906,XA-Q,40,386,351.26,127
201906,MK-J,49,1893,1836.21,606
201906,SU-N,45,125,106.25,48
201906,KX-V,23,902,748.66,271
201906,VE-C,9,591,525.99,213
201906,QQ-N,19,2060,1709.8,618
201906,HP-O,46,332,305.44,100
201906,MG-I,29,197,179.27,71
201906,HH-R,18,467,387.61,187
201906,RD-K,13,1057,951.3,412
201906,QP-N,13,397,333.48,155
201906,TM-B,12,1607,1398.09,595
201906,EE-Y,38,234,222.3,91
201906,MD-H,18,1046,941.4,324
201906,XE-V,32,2481,2232.9,819
201906,XQ-M,39,1090,959.2,283
201906,HN-R,14,1855,1595.3,668
201906,FF-M,20,175,162.75,70
201906,FV-Q,49,2280,2097.6,707
201906,BR-V,19,2022,1678.26,607
