îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201907,OX-X,46,828,153.26,276
201907,UX-A,47,987,251.75,423
201907,EA-X,13,637,625.24,260
201907,ZG-Z,44,1012,324.38,352
201907,EU-V,47,658,651,235
201907,VD-D,7,490,493,224
201907,OU-J,36,612,290.03,252
201907,KL-E,9,279,268.69,99
201907,YS-C,14,98,104,42
201907,LN-X,17,204,198.72,85
201907,SW-K,11,154,152.64,66
201907,KB-C,26,546,536.06,234
201907,PX-K,12,432,418.46,156
201907,NO-I,6,348,340.06,132
201907,SM-Y,20,460,437.47,200
201907,QV-G,43,129,122,43
201907,DM-Z,30,510,509.6,210
201907,LS-P,7,847,838.53,364
201907,TZ-Q,32,352,333.68,128
201907,TR-T,22,550,518.7,242
201907,QF-P,32,544,541.53,224
201907,AK-J,11,792,788.04,275
201907,NF-L,36,864,859,324
201907,WQ-H,28,532,545,224
201907,TH-X,8,640,641,248
201907,SS-B,26,650,659,260
201907,LM-C,36,288,283.24,108
201907,JQ-A,23,483,462.72,161
201907,VG-B,44,1056,607.22,440
201907,DH-D,6,678,651.84,234
201907,YN-J,25,675,636.5,275
201907,VL-M,29,261,257.28,116
201907,XR-D,43,215,190.08,86
201907,UU-E,34,680,674,238
201907,RW-H,5,285,287,100
201907,MP-B,23,161,160,69
201907,FX-Y,49,98,98,49
201907,EH-U,9,846,828.1,369
201907,GW-M,40,680,647.96,240
201907,QX-N,21,294,287,126
201907,KU-R,7,896,872.03,315
201907,KV-C,18,558,534.85,234
201907,BL-W,15,780,736.25,330
201907,OW-C,39,663,646.08,234
201907,NU-O,40,560,527.04,200
201907,ZR-A,31,589,581.14,217
201907,MG-E,24,264,248.92,96
201907,AS-E,43,86,104.94,43
201907,HH-G,39,741,713.44,312
201907,HT-P,12,720,678.3,264
201907,UP-W,25,475,470.4,200
201907,ID-H,42,2394,638.4,924
201907,TD-Q,48,240,257,96
201907,LK-Y,9,306,306.9,126
201907,YE-W,38,380,369.57,152
201907,CN-H,27,135,129.36,54
201907,PB-H,13,416,410,182
201907,QE-D,49,196,193,49
201907,PH-J,36,504,482.6,180
201907,IQ-L,45,855,849.72,315
201907,JB-E,41,164,178.48,82
201907,WO-Y,5,385,387,170
201907,WB-K,11,231,217.92,88
201907,YG-Z,45,450,420.48,180
201907,CI-V,34,748,714.89,306
201907,CK-H,40,240,229.44,120
201907,SF-N,6,420,400.32,174
201907,FN-A,6,462,458.37,174
201907,CC-P,42,840,813.12,294
201907,YX-W,23,184,170.72,69
201907,PW-V,42,462,465.3,168
201907,QI-W,6,816,781.44,312
201907,GK-A,46,828,810.92,368
201907,IU-M,48,144,147.51,48
201907,PR-Y,9,738,738,261
201907,DR-R,35,420,419.76,140
201907,WY-A,36,288,303,108
201907,LC-U,13,845,807.36,325
201907,EY-Q,24,624,620.73,264
201907,SB-G,20,760,723.9,280
201907,AC-Z,43,172,171.27,86
201907,QC-P,19,646,631.62,266
201907,OR-L,39,390,373.35,156
201907,QO-V,40,4720,662.31,1840
201907,LY-S,15,450,443.94,180
201907,TN-K,12,216,203.52,72
201907,KN-Y,14,322,311.6,112
201907,NN-R,12,720,721,264
201907,FY-B,6,222,221.76,84
201907,NB-F,42,210,220,84
201907,BN-U,5,195,187.21,70
201907,NP-S,15,255,228.92,105
201907,MU-P,39,624,586.56,234
201907,NB-I,31,775,754.6,341
201907,FN-T,12,444,425.83,168
201907,PG-F,41,574,563,205
201907,MJ-H,49,686,653.66,245
201907,RI-T,30,450,444.48,150
201907,UY-F,18,720,711,270
201907,AA-X,7,1638,1359.54,426
201907,RV-I,27,384,318.72,142
201907,WL-S,25,607,503.81,182
201907,YM-P,9,1816,1707.04,490
201907,XA-E,47,1663,1380.29,432
201907,OI-Y,20,2340,2035.8,842
201907,SU-B,6,808,694.88,291
201907,GN-J,13,1527,1282.68,412
201907,KM-F,23,647,588.77,181
201907,MB-Q,45,1523,1325.01,518
