îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202005,BU-F,39,2574,743.02,936
202005,HV-S,48,7008,730.62,2928
202005,ZF-V,39,507,480.96,156
202005,WB-P,44,836,670,352
202005,UP-T,45,810,657.58,270
202005,ID-Q,44,792,610,352
202005,GK-S,50,650,655,250
202005,QT-B,16,896,844.55,320
202005,WW-D,12,360,358,144
202005,HS-F,37,814,814,333
202005,KV-S,15,210,199.82,75
202005,LS-N,20,820,792.96,280
202005,PP-C,26,390,361.95,156
202005,RY-H,31,186,168.15,62
202005,KW-R,16,544,542.52,208
202005,BB-M,14,672,676,252
202005,KH-L,49,343,355.99,147
202005,FD-D,26,624,623,234
202005,BW-A,25,375,371,150
202005,GA-S,9,675,640.3,279
202005,DZ-U,8,168,159.6,64
202005,FS-A,27,216,212,81
202005,CS-T,16,880,885,384
202005,MZ-V,37,703,690.9,296
202005,VD-W,39,741,711.01,234
202005,JB-J,30,480,444.6,180
202005,HV-M,39,624,617.28,273
202005,QT-L,17,153,154.56,51
202005,DR-J,44,660,644.84,308
202005,GA-X,8,368,353.28,128
202005,FM-X,6,252,249,114
202005,YA-K,16,608,583.68,240
202005,YD-D,40,440,442.32,160
202005,GG-V,37,703,698.4,296
202005,UM-B,34,408,400.32,136
202005,BK-A,47,517,502.08,235
202005,ES-H,46,920,853.1,322
202005,BI-Q,19,494,492.03,209
202005,HT-Y,17,544,518.7,221
202005,KB-J,48,768,745,336
202005,KA-W,9,675,657.58,279
202005,PD-Z,39,663,661.5,273
202005,WZ-P,41,410,398.86,164
202005,HM-K,35,245,234,105
202005,BG-M,41,533,517.44,205
202005,FW-Y,12,528,525.69,192
202005,JW-D,12,780,763.42,276
202005,PW-L,44,440,404.16,176
202005,NI-A,50,800,771.84,300
202005,IK-A,26,780,763.42,312
202005,JO-R,36,468,480.15,180
202005,GA-F,27,378,371.51,162
202005,ZS-A,28,728,714.78,308
202005,OH-G,33,429,428.26,198
202005,IE-Q,38,494,467.54,190
202005,OZ-L,9,99,98.01,45
202005,CF-M,45,180,166.84,45
202005,EV-N,23,828,801.22,345
202005,KY-D,42,252,256.5,126
202005,AU-K,26,650,635.52,286
202005,JH-Z,40,480,446.5,160
202005,DO-Y,42,504,463.6,210
202005,HM-Y,24,336,327,120
202005,WD-J,32,352,340.47,128
202005,HZ-M,31,620,599.94,248
202005,EB-Q,31,620,587.52,248
202005,CT-C,24,648,637.56,264
202005,FE-U,36,864,844.47,288
202005,SW-R,9,531,513.6,198
202005,QN-E,26,442,419.52,156
202005,JZ-N,35,735,713.28,280
202005,RF-I,45,630,590.9,225
202005,MF-F,14,378,365.69,154
202005,PB-L,46,230,226.98,92
202005,KO-K,48,288,250.8,96
202005,JV-N,29,551,563,203
202005,VM-I,8,504,477.85,168
