îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201911,VC-S,9,792,776.16,288
201911,KS-C,50,3600,538.56,1600
201911,GE-A,16,736,723.24,288
201911,MW-V,37,999,899,370
201911,MU-X,10,600,571.2,250
201911,NG-R,14,532,505.92,196
201911,DY-D,8,824,817.74,360
201911,ZR-G,41,738,730.62,287
201911,LU-D,19,418,412.83,152
201911,MT-U,34,1734,681.15,612
201911,MU-E,19,475,456.68,190
201911,MU-E,29,725,566,290
201911,XB-E,40,640,592.8,200
201911,FN-W,12,444,436.1,156
201911,TP-G,28,532,506.35,224
201911,NZ-T,35,910,868.15,350
201911,TL-Q,9,468,448.4,180
201911,LE-D,43,774,759,301
201911,KH-F,21,231,220.8,105
201911,OF-D,16,1232,774.2,464
201911,OF-D,11,847,813.12,319
201911,XE-S,17,221,222.75,85
201911,CT-F,48,816,779.95,336
201911,WX-Z,7,749,733.04,322
201911,MA-V,25,600,593.01,275
201911,RZ-K,16,304,294,112
201911,YV-U,40,2440,385.09,800
201911,YO-F,32,448,183.35,192
201911,FE-D,10,650,634.06,290
201911,QE-T,40,360,357.39,120
201911,LJ-M,46,322,327,138
201911,TL-I,21,693,689,315
201911,LZ-P,33,99,95,33
201911,RL-W,38,228,207.1,76
201911,OZ-P,5,465,466,210
201911,XW-F,42,378,373.23,168
201911,KG-P,49,637,633.41,245
201911,FO-A,47,705,693.99,282
201911,KK-W,50,550,555.66,250
201911,GB-K,46,506,495,230
201911,DJ-Y,26,494,500,208
201911,BH-X,39,546,516.46,195
201911,IT-T,18,738,715.2,252
201911,MI-X,34,816,791.04,340
201911,NH-J,21,399,385.14,147
201911,IV-W,14,154,142.5,56
201911,IB-E,27,108,110.58,54
201911,NW-S,27,783,765.33,297
201911,FF-Z,12,576,549.12,192
201911,AF-P,42,588,550.08,210
201911,CN-L,15,705,710,270
201911,FC-H,23,414,389.5,138
201911,II-U,21,273,260.37,105
201911,VS-D,12,696,655.5,252
201911,QU-S,46,598,577.15,230
201911,UC-I,33,495,466.45,198
201911,OW-F,8,272,273,112
201911,QQ-Z,32,704,702.9,320
201911,BM-D,25,425,419.44,200
201911,SZ-P,35,245,240.56,105
201911,GF-U,6,756,748.44,306
201911,YL-Z,34,544,551,238
201911,BB-S,50,100,93.06,50
201911,KC-M,43,258,261.9,86
201911,RT-X,31,434,432.62,186
201911,TB-E,35,245,226.71,105
201911,JU-S,41,533,494.4,205
201911,CG-W,48,528,536,240
201911,RH-S,39,624,602.7,195
201911,YD-W,23,575,557.76,207
201911,NO-J,47,517,516.46,235
201911,RH-G,6,588,565.44,252
201911,XF-R,48,288,270.27,96
201911,AX-N,10,640,625.24,220
201911,EW-U,12,504,482.6,180
201911,MS-R,13,273,272.25,91
201911,QW-V,11,693,665.28,286
201911,OC-G,5,715,695.49,245
201911,UJ-Y,36,612,612.5,252
201911,KC-A,17,153,159.39,51
201911,KB-Y,12,804,805,288
201911,JS-B,23,230,209.95,92
201911,RT-M,38,798,380.24,304
201911,WH-K,48,576,552.96,240
201911,NB-J,12,96,86.45,36
201911,MJ-P,31,527,508.25,186
201911,VF-Z,40,160,168,80
201911,UL-E,35,280,281.3,140
201911,OY-O,30,690,675.84,300
201911,TL-B,30,270,267.72,90
201911,FI-L,49,637,603.25,245
201911,DE-K,33,858,855,330
201911,LK-D,34,850,812.25,306
201911,GJ-W,30,390,392,180
201911,KU-C,47,329,327.32,141
201911,SM-Q,43,903,844.55,301
201911,ZC-P,41,164,144,41
201911,VF-O,19,247,241,95
201911,XO-D,6,348,347,132
201911,NV-F,48,2283,2009.04,868
201911,AA-B,34,2312,1942.08,809
201911,IS-N,18,1895,1629.7,493
201911,QG-L,37,1348,1186.24,499
201911,QN-E,32,1411,1199.35,508
201911,HB-I,34,876,735.84,219
201911,ZD-B,7,1675,1591.25,553
201911,BL-Q,44,1062,966.42,425
201911,VD-A,34,1299,1195.08,455
201911,LX-Q,42,2028,1886.04,507
201911,DK-S,15,1095,985.5,350
201911,NF-A,28,2465,2193.85,813
201911,OZ-J,33,2286,2034.54,892
201911,AK-Z,21,203,184.73,71
201911,XV-V,26,1343,1248.99,430
201911,VN-U,17,857,719.88,334
201911,SL-M,40,2492,2392.32,922
201911,AJ-S,23,435,374.1,157
201911,BY-G,41,899,854.05,261
201911,YM-I,20,2259,2146.05,791
201911,ZK-Z,38,1446,1214.64,419
201911,WD-Y,10,255,214.2,74
201911,PY-J,29,1363,1267.59,491
201911,LK-U,39,2359,1981.56,708
201911,YI-D,34,629,578.68,201
201911,TD-E,14,1953,1738.17,664
201911,RL-Q,7,370,358.9,126
201911,XK-T,10,2397,2253.18,959
201911,PP-A,19,2163,2033.22,779
201911,UX-Z,49,577,530.84,185
201911,LK-Z,47,269,244.79,108
201911,WC-G,38,1772,1488.48,461
201911,DZ-M,42,1949,1695.63,643
201911,MC-P,7,1855,1669.5,519
201911,LV-C,50,1589,1414.21,477
201911,QE-J,14,2472,2298.96,890
201911,SD-J,41,1453,1322.23,465
201911,GQ-H,33,208,201.76,77
201911,WR-T,11,2336,2219.2,771
201911,FX-Z,49,2499,2399.04,975
201911,MV-U,29,767,667.29,253
201911,YY-C,20,1487,1368.04,401
201911,QK-Z,40,1971,1892.16,769
201911,GY-G,22,581,499.66,157
201911,RX-D,10,1406,1279.46,534
201911,WP-S,9,1887,1585.08,547
201911,WN-L,21,2128,1936.48,702
201911,IC-O,31,1372,1248.52,384
201911,JN-A,5,174,165.3,70
201911,AA-E,11,2251,2048.41,878
201911,RC-Z,20,934,821.92,234
201911,DD-B,10,992,912.64,387
201911,KV-P,20,1791,1504.44,573
201911,LX-Q,47,1426,1340.44,570
201911,TO-I,47,1031,907.28,309
201911,YO-F,25,930,771.9,288
201911,OF-V,47,1729,1659.84,588
201911,ID-C,11,1743,1638.42,680
201911,XY-Z,25,786,691.68,275
201911,VK-J,12,887,860.39,346
201911,AR-D,43,747,649.89,269
201911,DK-R,45,1168,1109.6,374
201911,RG-D,38,852,707.16,213
201911,SO-E,31,247,209.95,64
201911,GU-E,40,1688,1468.56,557
201911,ZW-A,42,841,790.54,210
201911,MF-Q,6,1203,1118.79,457
201911,DN-B,46,2262,2171.52,611
201911,BH-C,12,877,815.61,263
201911,DQ-M,17,2374,1994.16,688
201911,GI-D,19,932,857.44,298
201911,GT-K,32,1201,1044.87,396
201911,XS-Z,22,1557,1370.16,561
201911,IN-K,17,1228,1129.76,393
201911,JA-R,39,2079,2016.63,582
201911,GS-M,13,2267,1994.96,748
201911,UP-H,36,1559,1340.74,421
201911,UW-W,23,1575,1512,551
201911,ZG-T,50,314,282.6,100
201911,KC-T,34,1374,1126.68,495
201911,AJ-Q,19,1575,1512,536
201911,QU-F,41,1914,1837.44,479
201911,BO-G,36,1112,1023.04,411
201911,LU-P,36,758,720.1,258
201911,JH-V,6,2475,2079,619
201911,HA-J,16,1868,1755.92,616
201911,YE-T,20,816,767.04,318
201911,MY-N,23,1372,1330.84,521
201911,SV-O,19,2097,1782.45,608
201911,TM-B,50,299,266.11,117
201911,SY-L,23,1139,1093.44,308
201911,EX-F,27,314,295.16,122
201911,UA-V,31,223,214.08,60
201911,DF-J,8,485,451.05,131
201911,SP-K,39,1842,1584.12,497
201911,VB-V,12,2400,2184,840
201911,QQ-Y,24,1644,1578.24,592
201911,MG-H,47,713,634.57,178
201911,NQ-U,31,1987,1629.34,556
201911,EU-J,13,1317,1211.64,329
201911,QH-C,29,2224,2046.08,823
201911,JV-L,19,1409,1225.83,423
201911,WF-O,30,114,109.44,44
201911,TQ-W,36,1035,983.25,290
201911,PU-X,17,1933,1836.35,599
201911,KQ-Q,6,1055,928.4,264
201911,ZT-D,27,1271,1182.03,343
201911,EJ-T,5,2479,2181.52,793
201911,EM-B,40,2472,2298.96,766
201911,LL-C,23,1547,1500.59,387
201911,YC-F,20,947,823.89,369
201911,WA-N,41,328,305.04,131
201911,SO-F,32,805,660.1,250
201911,DA-L,11,520,488.8,192
201911,QC-P,42,1458,1370.52,554
201911,KI-C,35,1679,1427.15,537
201911,PI-L,30,1607,1333.81,482
201911,OC-D,21,2423,2229.16,630
