îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201902,JN-P,12,552,530.88,204
201902,PF-H,36,792,765.38,324
201902,KE-Y,21,378,375.34,168
201902,AN-E,42,672,633.41,252
201902,QM-W,18,414,399.95,180
201902,IN-J,32,192,186.2,96
201902,RA-R,45,720,702,270
201902,JE-F,30,120,112.86,60
201902,IN-R,47,705,709.83,235
201902,MT-D,35,700,658.56,280
201902,YC-W,35,665,681,280
201902,NK-Q,19,817,774.25,323
201902,TH-W,16,304,311,144
201902,OV-G,22,352,342.02,132
201902,OV-G,39,624,112.7,234
201902,BI-D,23,1288,168.56,460
201902,BI-D,13,728,685.9,260
201902,NO-L,36,360,354.42,144
201902,WG-W,34,476,477.18,170
201902,MH-P,45,585,138.71,225
201902,KT-K,38,380,382.2,152
201902,CS-M,18,720,677.35,252
201902,BK-W,34,748,735.26,306
201902,MM-O,23,368,367.63,161
201902,AO-D,25,725,685.44,250
201902,MW-G,44,396,406.7,132
201902,FF-U,23,115,106.56,46
201902,RP-S,40,640,627.66,240
201902,FR-P,16,224,211.46,96
201902,WO-S,19,722,723,323
201902,NX-H,6,612,584.64,228
201902,JY-K,45,180,176,90
201902,RR-D,35,420,404.49,140
201902,YR-P,49,833,799.68,294
201902,SB-B,37,111,102.6,37
201902,PZ-C,20,780,765.27,320
201902,NJ-K,33,462,437.08,165
201902,OR-A,45,450,454,180
201902,UY-J,18,720,691.2,270
201902,EP-O,24,168,156.42,72
201902,YO-K,18,162,164.9,72
201902,ED-A,31,775,731.5,310
201902,BR-A,45,495,450.3,180
201902,QG-R,28,532,523.2,196
201902,QU-O,11,396,384,154
201902,BZ-D,41,492,483.55,205
201902,HS-K,26,494,129.69,208
201902,FF-C,27,189,194.04,81
201902,XQ-T,38,190,192.06,76
201902,RN-N,47,799,809.82,282
201902,UD-T,5,735,703.68,305
201902,JA-S,35,140,134.83,35
201902,IO-M,6,636,603.25,222
201902,FD-F,27,513,515.48,216
201902,FL-U,47,846,842,329
201902,ZR-G,31,558,514.56,217
201902,DC-C,16,752,740.52,288
201902,LL-J,26,156,148.5,78
201902,VA-V,14,560,414.81,252
201902,IY-R,42,126,102.6,42
201902,NE-Y,13,871,846.81,351
201902,LQ-W,35,805,741.51,280
201902,IC-R,35,525,506.35,175
201902,CP-H,48,720,689.7,288
201902,SC-N,47,517,513,188
201902,QP-D,13,832,793.25,351
201902,VR-G,21,378,364.8,126
201902,LW-Y,45,225,195.84,90
201902,ED-M,23,805,758.1,276
201902,FF-X,11,440,440.55,176
201902,SH-M,49,931,624,392
201902,QX-Z,13,754,721.92,299
201902,KY-Y,45,180,177.38,45
201902,RK-I,30,510,495.9,210
201902,UK-C,21,714,696.46,294
201902,RV-R,17,476,474.32,204
201902,GM-F,11,814,811,286
201902,KU-J,50,300,305.76,100
201902,TB-Y,29,145,146.02,58
201902,AT-V,24,264,249.85,120
201902,WG-R,45,405,393.96,135
201902,XJ-D,43,215,220.4,86
201902,FY-C,8,368,347.7,128
201902,NG-Q,47,752,732.6,329
201902,GQ-Y,11,352,352.44,132
201902,ZY-M,27,513,480,162
201902,MP-T,23,345,347,161
201902,ZN-F,16,272,266.88,96
201902,FH-C,7,196,186.2,77
201902,CE-I,22,594,588,242
201902,VP-F,41,410,409,164
201902,AX-K,6,180,173.46,66
201902,FD-J,28,728,725,308
201902,PV-W,30,510,486.94,180
201902,YR-S,43,688,692.86,301
201902,WH-E,12,336,336.6,144
201902,SE-H,23,874,857.48,368
201902,NI-N,8,560,532.95,200
201902,UE-C,46,414,425,184
201902,TZ-C,39,1331,1251.14,479
201902,XD-L,11,302,271.8,106
201902,HN-W,38,2319,2156.67,742
201902,FF-A,44,2178,2003.76,697
201902,OA-S,9,1760,1584,475
201902,ZH-U,50,1925,1713.25,578
201902,QE-P,37,2111,1921.01,697
201902,RF-M,17,1062,998.28,372
201902,TZ-Y,24,544,456.96,169
201902,RM-H,50,2209,1899.74,619
201902,YR-S,26,1322,1229.46,331
201902,RK-Y,24,769,692.1,200
201902,QS-N,42,2143,1950.13,579
201902,EJ-V,16,2152,1893.76,603
201902,GJ-O,9,426,357.84,124
201902,BQ-J,9,1104,949.44,287
201902,KR-G,11,1532,1271.56,552
