îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
201909,QA-L,24,720,728,312
201909,IM-L,25,2150,381.12,950
201909,CM-W,10,400,382.85,160
201909,GN-O,18,612,600.43,252
201909,FS-K,45,765,481.12,315
201909,DA-K,7,742,737.55,287
201909,ON-S,26,1014,848.43,364
201909,TQ-P,17,255,247,102
201909,NA-R,42,2394,208.89,882
201909,YN-L,10,560,539.32,240
201909,IR-B,48,624,599.76,240
201909,VA-O,9,702,684.04,270
201909,WE-O,48,1440,364.72,528
201909,YL-B,25,375,364.8,150
201909,EZ-N,28,420,398.05,168
201909,LA-J,47,423,402.93,141
201909,FP-O,50,700,646,250
201909,FY-U,49,245,212.16,98
201909,CT-M,30,210,196.02,90
201909,JM-O,30,780,735.3,300
201909,LO-D,11,187,175.75,77
201909,MI-R,45,855,841,360
201909,ZC-Z,37,592,568.42,259
201909,XX-N,20,240,228.92,80
201909,HJ-W,47,705,701.31,282
201909,FM-G,15,840,808.01,360
201909,SP-D,40,640,607.22,280
201909,XM-G,13,793,790.02,286
201909,FJ-K,30,330,321,120
201909,SW-X,16,400,383.04,160
201909,BQ-L,49,343,340.06,147
201909,AB-O,9,243,236.16,90
201909,BC-A,39,585,574.08,195
201909,BJ-S,13,494,491,195
201909,BF-V,23,506,496.86,184
201909,CJ-X,42,504,522,210
201909,RR-K,39,429,417.48,156
201909,GH-J,48,384,365.75,144
201909,BF-Q,33,660,659,264
201909,EJ-F,21,252,240.35,105
201909,ZW-X,37,629,604.66,259
201909,OD-S,36,432,423.36,144
201909,AI-X,31,527,494.95,186
201909,LS-Z,14,518,497.61,196
201909,KY-W,11,528,510.72,220
201909,LI-A,7,525,525,182
201909,YR-E,39,741,754,273
201909,DR-F,47,470,467.4,188
201909,QQ-V,50,700,645.05,250
201909,CS-B,16,752,714.4,256
201909,DA-J,28,560,547.08,224
201909,RL-A,20,880,867.24,360
201909,TP-T,41,697,682.08,246
201909,XV-K,9,819,823,360
201909,EB-X,17,238,228,85
201909,IM-T,11,671,671,264
201909,OB-U,23,391,90.09,138
201909,GK-S,37,481,473,185
201909,JP-W,17,102,101.92,34
201909,UL-S,49,539,522.34,196
201909,NC-H,46,184,192.85,92
201909,NC-Q,6,534,519.92,180
201909,MS-P,50,300,305.91,100
201909,WB-W,17,748,750,289
201909,FJ-M,22,682,654.72,242
201909,YC-R,18,720,700.7,288
201909,LB-H,37,222,232,111
201909,RX-W,19,247,229.9,95
201909,GT-V,38,532,534.47,228
201909,EK-U,35,350,342.72,140
201909,FH-L,42,840,842.8,336
201909,EN-I,40,440,450.45,160
201909,SR-Y,21,588,551.95,252
201909,AG-Y,22,330,328.83,132
201909,SK-F,23,253,194.88,92
201909,TC-N,46,184,163.35,46
201909,YI-Q,37,481,483.06,185
201909,TH-K,30,270,257.45,120
201909,LL-P,47,235,235.62,94
201909,AC-D,19,627,623.7,228
201909,UW-Y,28,280,275,112
201909,VM-A,29,174,182.28,58
201909,UU-J,9,792,761.28,270
201909,JQ-E,45,675,668.33,270
201909,IN-U,37,851,856.35,370
201909,XE-Q,35,2030,119.56,735
201909,SI-V,49,441,407.04,147
201909,IM-U,22,858,849.42,374
201909,YJ-R,39,234,239.4,117
201909,XH-I,13,845,801.8,351
201909,BX-F,33,495,483.55,165
201909,NM-Z,27,891,880.04,351
201909,PC-C,19,171,174.24,76
201909,CD-M,27,567,544.17,216
201909,AX-W,10,350,347,140
201909,IF-O,12,888,848.64,360
201909,SC-C,28,112,115.83,56
201909,AJ-L,5,485,473.34,210
201909,YM-N,32,576,569,224
201909,AI-D,36,472,424.8,184
201909,IM-Q,9,559,480.74,157
201909,RU-R,38,2125,1848.75,808
201909,WX-S,27,1806,1535.1,686
201909,WO-N,33,233,198.05,75
201909,JL-U,36,1133,985.71,453
201909,IW-D,26,1409,1169.47,395
201909,OS-M,15,1934,1798.62,580
201909,YK-F,7,2401,2232.93,936
201909,ZU-C,42,2362,2196.66,732
201909,RX-I,38,2145,1951.95,794
201909,YL-N,48,1426,1326.18,414
201909,DY-P,26,1264,1049.12,367
201909,OG-J,19,301,255.85,102
201909,KA-U,37,1759,1618.28,563
201909,RO-W,27,1329,1289.13,532
201909,NY-Z,37,175,157.5,65
201909,AM-A,5,716,694.52,215
201909,QB-Q,28,486,461.7,175
201909,PG-S,29,1664,1564.16,549
201909,EV-P,18,1790,1736.3,465
201909,JS-Z,17,2159,1791.97,712
201909,ZW-J,45,2044,1757.84,818
201909,OV-S,33,1598,1534.08,400
201909,FJ-D,16,683,580.55,253
201909,WI-R,17,1162,952.84,302
201909,IG-A,33,358,347.26,140
201909,PH-K,31,1038,965.34,394
201909,RV-W,14,347,301.89,97
201909,FI-W,39,120,112.8,40
201909,KG-P,17,2339,2268.83,585
201909,WX-G,48,1962,1805.04,569
201909,FX-X,41,315,261.45,113
201909,DK-Y,9,1423,1337.62,356
201909,FI-V,33,1196,992.68,478
201909,ZQ-E,19,584,478.88,169
201909,JR-C,44,352,302.72,123
201909,TU-C,15,1640,1508.8,640
201909,EV-O,15,196,178.36,74
201909,TQ-R,35,2003,1822.73,601
201909,TV-D,45,1296,1257.12,441
201909,YR-E,5,1308,1085.64,405
201909,KB-R,6,2024,1882.32,810
201909,ON-R,9,572,509.08,212
201909,MC-O,29,1482,1259.7,519
201909,YH-J,26,2413,2171.7,845
201909,FR-W,22,1614,1533.3,436
201909,PX-G,41,1706,1415.98,614
201909,MK-Y,44,1598,1518.1,463
201909,KY-N,8,242,215.38,85
201909,BE-N,21,415,365.2,120
201909,BU-N,29,1655,1373.65,546
201909,NO-Z,24,541,524.77,189
201909,IS-N,9,1440,1368,432
201909,BO-T,17,2450,2376.5,980
201909,GC-J,37,1604,1523.8,401
201909,GU-M,24,353,331.82,109
201909,KF-D,36,1583,1440.53,427
201909,EL-N,12,990,930.6,317
201909,GP-F,39,134,127.3,43
201909,LA-M,33,2041,1775.67,612
201909,NZ-F,20,2250,2115,608
201909,PI-I,17,1168,1051.2,362
201909,OB-F,50,539,517.44,140
201909,FD-B,45,881,722.42,317
201909,UQ-U,38,2308,2215.68,577
201909,EP-Y,42,822,731.58,304
201909,LG-J,27,683,587.38,219
201909,EA-H,8,153,130.05,61
201909,CW-N,22,1247,1172.18,474
201909,EY-Z,7,532,516.04,149
201909,HD-K,17,1766,1607.06,671
201909,GE-C,24,109,100.28,33
201909,EJ-B,34,1774,1667.56,479
201909,TA-C,18,174,149.64,70
201909,LP-C,31,1961,1804.12,647
201909,WN-W,16,1626,1495.92,504
201909,OI-F,20,1292,1227.4,375
201909,RF-R,24,2500,2050,675
201909,SB-K,47,2156,2026.64,647
201909,ER-Q,35,1254,1166.22,502
201909,PG-A,10,1785,1535.1,553
201909,YH-A,48,394,354.6,134
201909,CN-B,29,1045,982.3,334
201909,OM-S,18,444,408.48,111
201909,ET-F,16,2347,2088.83,728
201909,IU-A,11,314,276.32,91
201909,JP-K,46,2072,1968.4,622
201909,KO-G,17,1844,1659.6,664
201909,XM-P,24,1475,1401.25,531
201909,CG-Q,13,1478,1271.08,443
201909,XG-I,40,2015,1833.65,625
201909,FN-W,36,1874,1742.82,731
201909,QM-Q,49,953,914.88,238
201909,XC-T,6,1849,1719.57,462
201909,RT-A,15,1223,1039.55,477
201909,AQ-Q,37,673,639.35,202
201909,OO-L,18,699,643.08,238
201909,AG-Z,39,1746,1449.18,454
201909,XQ-M,17,2295,2088.45,574
201909,XU-D,33,2334,2053.92,864
201909,NM-M,32,578,543.32,208
201909,CF-J,19,500,435,175
201909,BR-T,28,1422,1379.34,569
201909,VA-I,35,776,690.64,210
201909,UJ-W,15,2163,2011.59,606
201909,UP-Y,7,474,455.04,137
201909,EV-X,46,1698,1460.28,509
201909,RQ-S,6,1504,1293.44,511
201909,TI-W,25,443,380.98,137
201909,JU-W,28,1546,1283.18,587
201909,PV-J,45,2167,2058.65,758
201909,GO-M,6,2189,1794.98,876
201909,QD-N,6,702,582.66,253
201909,HQ-I,11,607,552.37,243
201909,TG-B,49,738,686.34,207
201909,AR-Y,8,685,616.5,192
201909,VV-Y,10,417,400.32,150
201909,OK-J,10,643,540.12,251
201909,TS-M,22,2167,1971.97,607
201909,CJ-E,35,106,95.4,35
201909,RA-I,31,429,381.81,146
201909,LK-M,13,138,115.92,46
201909,HE-U,26,444,426.24,178
201909,OC-P,18,1865,1809.05,541
201909,DJ-N,39,1065,979.8,362
201909,VD-M,35,1553,1459.82,575
201909,DO-E,14,663,543.66,252
201909,LW-Z,47,1564,1329.4,485
201909,PU-M,13,1709,1640.64,530
